latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
-12.99183,141.69504,342.3,0.5,0.4,2017-04-27,0418,N,nominal,1.0NRT,294.4,8.2,D
-12.99256,141.69063,339.4,0.5,0.4,2017-04-27,0418,N,nominal,1.0NRT,295.7,6.9,D
-14.87681,125.37206,330.6,0.7,0.8,2017-04-27,0418,N,nominal,1.0NRT,287.2,4.6,D
-14.27461,130.89659,344.2,0.6,0.5,2017-04-27,0418,N,nominal,1.0NRT,273.2,6.6,D
-14.27459,130.89923,340.7,0.6,0.5,2017-04-27,0418,N,nominal,1.0NRT,272.3,5.3,D
-14.27527,130.89388,327.2,0.6,0.5,2017-04-27,0418,N,nominal,1.0NRT,273.2,5.3,D
-14.87675,125.36996,329.9,0.7,0.8,2017-04-27,0418,N,nominal,1.0NRT,287.4,4.5,D
-14.7802,125.7896,331.6,0.6,0.7,2017-04-27,0418,N,nominal,1.0NRT,280.3,4.3,D
-14.83663,125.21362,340.4,0.7,0.8,2017-04-27,0418,N,nominal,1.0NRT,289.3,10.2,D
-14.83727,125.207,331.8,0.7,0.8,2017-04-27,0418,N,nominal,1.0NRT,287.5,6.1,D
-14.83795,125.2,328.9,0.7,0.8,2017-04-27,0418,N,nominal,1.0NRT,287.3,6.1,D
-14.75403,125.80849,332.3,0.6,0.7,2017-04-27,0418,N,nominal,1.0NRT,278.8,4.9,D
-14.77479,125.27184,329.1,0.7,0.8,2017-04-27,0418,N,nominal,1.0NRT,286.5,4.7,D
-14.5411,125.47029,343.3,0.6,0.7,2017-04-27,0418,N,nominal,1.0NRT,284.2,5.5,D
-14.48818,125.63577,342.8,0.6,0.7,2017-04-27,0418,N,nominal,1.0NRT,282.8,10.2,D
-14.48878,125.6298,330,0.6,0.7,2017-04-27,0418,N,nominal,1.0NRT,284.2,8,D
-34.90665,117.66093,330.9,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,295.1,1.7,D
-34.94823,117.10313,346,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,303.7,14.4,D
-34.94885,117.09877,328.9,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,295.7,14.4,D
-34.94485,117.10243,354.5,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,301.4,14.4,D
-34.94547,117.09808,333.9,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,298.5,14.4,D
-34.94609,117.09372,330,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,296.3,3.3,D
-34.94148,117.10174,340.8,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,298.4,5.4,D
-34.93872,117.09669,325.2,0.4,0.4,2017-04-27,0554,N,low,1.0NRT,296.4,5.4,D
-34.93289,117.11335,327.6,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,296.3,3,D
-34.9335,117.10902,346.1,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,297.1,5.6,D
-34.98322,116.62714,328.2,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,292.2,1.8,D
-34.6216,117.41878,342,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,299.3,3.4,D
-34.4229,118.63106,343.5,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,301.6,8,D
-34.58255,117.27499,326.8,0.4,0.4,2017-04-27,0554,N,low,1.0NRT,297,2.7,D
-34.53345,117.4714,336.1,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,300.7,4.3,D
-34.44188,117.66692,331,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,300.8,3.6,D
-34.4425,117.66268,337.7,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,301,4,D
-33.55792,122.44267,335.9,0.5,0.4,2017-04-27,0554,N,nominal,1.0NRT,294.4,4,D
-33.55892,122.43745,331.7,0.5,0.4,2017-04-27,0554,N,nominal,1.0NRT,292.4,4,D
-33.55423,122.44169,329.9,0.5,0.4,2017-04-27,0554,N,nominal,1.0NRT,292.7,4,D
-34.55334,116.19153,342.6,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,299.6,22.4,D
-34.5499,116.19085,334.6,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,296.7,31.6,D
-34.53776,116.20229,331.7,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,295.7,6.6,D
-34.53433,116.20163,347,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,298,13.2,D
-34.13632,118.78161,343.3,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,302,4.9,D
-34.32478,117.30204,343.8,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,304.7,10.4,D
-34.3254,117.29779,331.9,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,300.6,3.6,D
-34.29949,117.26163,346.9,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,304.3,5.9,D
-34.29872,117.2628,343.8,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,303.1,5.9,D
-34.29537,117.26211,337.8,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,300.2,5.9,D
-34.29201,117.26141,341.5,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,304.2,5.1,D
-34.28804,117.26499,330.7,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,301.6,5.1,D
-34.28865,117.26073,343.6,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,302.1,5.1,D
-34.43973,116.18484,334.7,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,295.1,11.7,D
-34.43569,116.18865,343.6,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,297.5,47.7,D
-34.43629,116.18415,307.9,0.4,0.4,2017-04-27,0554,N,low,1.0NRT,310.5,51.7,D
-34.09935,118.45763,338.5,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,301.6,3.8,D
-34.44117,116.06992,330.4,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,293,2.7,D
-34.43711,116.07378,332.1,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,290.4,9.5,D
-34.43367,116.07311,349.7,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,295.6,9.5,D
-34.00904,118.72783,337.6,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,304.4,3.9,D
-34.00571,118.72707,334.5,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,302.9,3.9,D
-34.09655,118.09356,336.3,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,302.6,3.6,D
-34.13779,117.65642,341.1,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,302.4,6.1,D
-33.95385,118.83701,367,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,305,12.5,D
-34.13353,117.65196,333,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,300.8,2.4,D
-34.18877,117.22767,336.3,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,305,4.2,D
-34.18939,117.22342,339,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,303.7,4.2,D
-34.18542,117.22697,331.9,0.4,0.4,2017-04-27,0554,N,low,1.0NRT,303.7,4.2,D
-34.18603,117.22272,333.8,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,302.5,4.2,D
-34.11219,117.58664,356.3,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,308.8,12.1,D
-34.10824,117.59015,335.5,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,304.4,8.2,D
-34.10886,117.58593,336.1,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,303.8,5,D
-34.04593,117.96219,330.7,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,302.3,1.6,D
-33.5936,120.72488,325,0.4,0.4,2017-04-27,0554,N,low,1.0NRT,297.3,3.9,D
-33.99583,118.20196,342.7,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,303.6,5.5,D
-34.07357,117.47421,367,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,331.9,70.5,D
-34.07296,117.47843,336.4,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,303.9,49.2,D
-34.18079,116.7226,329.7,0.4,0.4,2017-04-27,0554,N,low,1.0NRT,304.4,2.5,D
-34.06961,117.47774,336.3,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,307.8,26.5,D
-34.07331,117.45242,331.5,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,303.8,2.1,D
-34.03378,117.60472,334.6,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,299.8,2.9,D
-34.03266,117.60504,332.3,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,300.6,4.6,D
-34.03617,117.44086,342.1,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,303.6,5,D
-34.19226,116.31705,326,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,295.9,2.2,D
-34.19893,115.92877,345.6,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,292.4,3.4,D
-34.19548,115.92806,333.1,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,288.6,3.4,D
-33.64047,119.58251,343.9,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,305.7,5.1,D
-33.63639,119.58601,347.2,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,305.6,5.1,D
-33.6371,119.58173,340.8,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,306.4,5.1,D
-33.62966,119.58441,334.3,0.4,0.4,2017-04-27,0554,N,low,1.0NRT,306,2.1,D
-33.63055,119.55797,367,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,307.5,13.6,D
-33.627,119.57935,342.3,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,306.4,4.4,D
-33.62913,119.56652,338.6,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,306.5,4.2,D
-33.62984,119.56224,343.1,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,306.3,4.2,D
-33.97494,117.18935,351.7,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,307.2,9.5,D
-33.97097,117.19289,343.6,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,310,18.1,D
-33.97159,117.18866,346,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,304.6,18.1,D
-33.38707,120.78565,326.1,0.4,0.4,2017-04-27,0554,N,low,1.0NRT,300.3,2.2,D
-33.80531,117.80379,356.3,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,304,8.4,D
-33.80593,117.79961,337.1,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,303.1,4.6,D
-33.63653,118.58241,337.2,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,305.6,4.6,D
-33.61638,118.35801,367,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,312.2,7.1,D
-33.61573,118.36217,334.1,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,305.4,7.1,D
-33.61703,118.35384,335.4,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,306.2,5.8,D
-33.6137,118.35311,348.2,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,305.7,3.2,D
-33.61434,118.34894,330.3,0.4,0.4,2017-04-27,0554,N,low,1.0NRT,304.3,3.2,D
-33.75515,117.36668,339.6,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,303.3,4.4,D
-33.21581,120.02995,332.5,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,290.9,3.3,D
-33.209,120.02832,345.8,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,295.9,20.1,D
-33.47731,117.92062,335.2,0.4,0.4,2017-04-27,0554,N,low,1.0NRT,306.6,22,D
-33.47794,117.91647,345.1,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,318.6,22,D
-33.67446,116.51531,333.2,0.4,0.4,2017-04-27,0554,N,low,1.0NRT,305,3.7,D
-33.54752,117.33329,339.9,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,301.2,2.9,D
-33.54418,117.3326,339.9,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,309.5,32.3,D
-33.42101,117.41117,331,0.4,0.4,2017-04-27,0554,N,low,1.0NRT,301.6,1.6,D
-33.41705,117.41466,335,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,303.9,3.7,D
-33.41767,117.41048,353.8,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,307.4,8,D
-33.41828,117.4063,331,0.4,0.4,2017-04-27,0554,N,low,1.0NRT,302.5,8,D
-33.3483,117.82119,341.8,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,303.4,2.9,D
-33.45109,117.12874,345.6,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,301.3,10.6,D
-33.34623,117.81217,367,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,312.3,32.8,D
-33.34498,117.82047,348.1,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,312,27.9,D
-33.3456,117.81632,351.8,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,317.2,32.8,D
-33.34227,117.81561,353.4,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,315.7,32.8,D
-33.3429,117.81146,367,0.4,0.4,2017-04-27,0554,N,low,1.0NRT,328.1,32.8,D
-33.33957,117.81075,345.6,0.4,0.4,2017-04-27,0554,N,low,1.0NRT,318.2,52.4,D
-33.33561,117.81419,349.5,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,304.1,52.4,D
-33.0502,119.36147,337,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,295.6,5.2,D
-33.27583,117.60591,334,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,305.7,2.4,D
-33.2989,117.40479,331.6,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,301.1,1.7,D
-33.34068,117.12057,330.9,0.4,0.4,2017-04-27,0554,N,low,1.0NRT,302.9,2.1,D
-33.21398,117.60572,330.4,0.4,0.4,2017-04-27,0554,N,low,1.0NRT,303.7,3.8,D
-33.20669,117.60848,331.5,0.4,0.4,2017-04-27,0554,N,low,1.0NRT,303.7,3.1,D
-33.20731,117.60432,348.1,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,306.1,3.1,D
-33.47599,115.62103,340.8,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,306.6,10.3,D
-33.47253,115.62038,333.5,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,299.9,4.6,D
-33.29556,116.7859,337,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,303,4.5,D
-33.2922,116.78521,347.2,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,304.4,4.3,D
-33.28883,116.78454,341.1,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,302.9,4.3,D
-33.28844,116.78506,339.3,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,303.8,2.6,D
-33.24702,116.71135,342.7,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,305.5,2.6,D
-33.18649,116.86888,335.1,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,302.6,9.3,D
-32.88259,118.84543,335.3,0.4,0.4,2017-04-27,0554,N,low,1.0NRT,306.8,7.3,D
-33.18253,116.87242,332.1,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,301.2,9.3,D
-33.18314,116.86819,356.3,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,312.1,9.3,D
-33.17978,116.8675,334.9,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,302.7,3.3,D
-33.13052,117.05708,352.1,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,310.3,23.6,D
-33.13113,117.05289,335.1,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,305.3,4.1,D
-33.26055,116.01593,351.3,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,305.3,12.7,D
-33.25653,116.01965,330.6,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,298,9.6,D
-33.25713,116.01526,349.2,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,299.6,12.7,D
-32.9929,117.1198,330.9,0.4,0.4,2017-04-27,0554,N,low,1.0NRT,304.6,2.8,D
-32.99078,117.11076,346.7,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,305.4,3.7,D
-33.0768,116.51277,334.2,0.4,0.4,2017-04-27,0554,N,low,1.0NRT,304.8,6.6,D
-32.86329,117.7591,330.4,0.4,0.4,2017-04-27,0554,N,low,1.0NRT,303.5,1.1,D
-32.82546,117.91717,337,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,307.6,5.5,D
-32.82609,117.91306,341.6,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,308.9,6.7,D
-32.99122,116.70078,333,0.4,0.4,2017-04-27,0554,N,low,1.0NRT,304,4.8,D
-32.60809,118.63562,335.1,0.4,0.4,2017-04-27,0554,N,low,1.0NRT,305.8,4.9,D
-32.60541,118.63071,336.6,0.4,0.4,2017-04-27,0554,N,low,1.0NRT,307,4.9,D
-32.60207,118.62997,349.4,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,309.9,5.4,D
-32.52503,118.71648,339,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,306.6,8.5,D
-32.52569,118.71232,334.4,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,301,3.6,D
-32.52035,118.72407,336,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,307.4,12,D
-32.52102,118.7199,343.3,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,306.2,18.6,D
-32.52168,118.71574,353.5,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,309.6,18.6,D
-32.51701,118.72332,340.8,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,302.7,12,D
-32.51767,118.71915,340.9,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,302.8,18.6,D
-32.78442,116.53987,336.4,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,305.5,1.6,D
-32.60068,117.48502,330.1,0.4,0.4,2017-04-27,0554,N,low,1.0NRT,303.9,2.4,D
-32.79981,116.10538,331.8,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,296.1,3,D
-32.79641,116.10471,345.4,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,296.4,5.6,D
-32.79242,116.10832,350,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,296.8,5.6,D
-32.79301,116.10402,333.4,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,294.8,5.6,D
-32.59131,116.9595,346.7,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,308.3,10.2,D
-32.58736,116.96299,334,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,304.2,16.9,D
-32.58796,116.95883,351.9,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,314.8,16.9,D
-32.58401,116.9623,335.9,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,307.7,16.9,D
-32.58462,116.95815,353,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,313.4,16.9,D
-32.2434,119.05254,330.4,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,293.2,2.4,D
-32.22591,119.05294,335.6,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,296.3,3.7,D
-32.22255,119.05218,337,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,293.6,2.4,D
-32.32214,118.34738,331.9,0.4,0.4,2017-04-27,0554,N,low,1.0NRT,303.4,2.1,D
-32.3188,118.34666,330.7,0.4,0.4,2017-04-27,0554,N,low,1.0NRT,302.5,2.1,D
-32.47712,117.16369,332.7,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,304.7,3.7,D
-32.47317,117.16713,333.1,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,303.8,3.8,D
-32.47378,117.163,340.6,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,307.3,3.7,D
-32.38052,117.53395,339.3,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,305.2,6.4,D
-32.38176,117.52574,341.1,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,306.1,2.4,D
-32.37719,117.53326,343.2,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,307.8,6.4,D
-32.37386,117.53255,342,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,304.9,12,D
-32.37448,117.52846,343.6,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,306.7,12,D
-32.40715,117.31067,334.7,0.4,0.4,2017-04-27,0554,N,low,1.0NRT,305.3,2.7,D
-32.37053,117.53186,338.6,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,311.7,12,D
-32.40443,117.30588,346.8,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,305.7,2.7,D
-32.37115,117.52776,303.9,0.4,0.4,2017-04-27,0554,N,low,1.0NRT,309.7,12,D
-32.40171,117.30107,340.6,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,304.3,2.1,D
-32.45612,116.86093,333.8,0.4,0.4,2017-04-27,0554,N,low,1.0NRT,305.8,68.3,D
-32.45733,116.85261,353.4,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,305.1,9.9,D
-32.45338,116.85609,345,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,300.8,7.1,D
-32.45399,116.85193,346.3,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,306.9,25.4,D
-32.57904,115.94108,336.6,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,302.7,2.7,D
-32.06506,118.35329,367,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,304.9,4.9,D
-32.06441,118.3574,333.1,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,301.7,4.9,D
-32.06572,118.34917,350.9,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,303.7,6.8,D
-32.28512,116.74202,349.7,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,306.5,7.4,D
-32.01234,118.1847,340.6,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,302.5,3.7,D
-32.2397,116.50203,367,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,304.1,8.9,D
-32.23849,116.51043,341.1,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,301.6,32.3,D
-32.2391,116.50624,346.4,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,316.6,32.3,D
-32.2403,116.49786,332.6,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,296.8,8.9,D
-32.23694,116.49718,367,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,300.8,8.7,D
-32.23754,116.49302,367,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,301.5,8.3,D
-32.23332,116.52235,344.6,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,297.5,6,D
-32.23393,116.51815,346.4,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,298,5.9,D
-32.23453,116.51395,350.6,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,299.3,5.9,D
-32.23513,116.50977,356.6,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,298.3,10,D
-32.23634,116.50137,332.8,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,294.8,8.7,D
-32.23814,116.48884,342.3,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,298.3,8.3,D
-32.23934,116.48048,331.9,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,295.9,5.2,D
-31.77749,119.41534,336.7,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,297.7,4.3,D
-31.96889,118.146,335.4,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,304.2,2.7,D
-32.15139,116.92024,344.3,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,310.7,29.9,D
-32.15199,116.91611,334.8,0.4,0.4,2017-04-27,0554,N,low,1.0NRT,305.4,29.9,D
-32.15068,116.66444,332.4,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,301.4,2,D
-32.14733,116.66377,333.7,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,302.2,2,D
-32.13688,116.46535,355.6,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,300.6,7.3,D
-32.13747,116.46116,356.2,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,301.3,7.3,D
-32.13808,116.45698,352.6,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,300.4,4.8,D
-32.13868,116.4528,343.4,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,298.8,4.8,D
-32.13291,116.46886,352.1,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,300.4,7.2,D
-32.13351,116.46468,342.2,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,298,6.6,D
-32.13531,116.45213,356.7,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,302.8,14.4,D
-32.12894,116.47239,354.4,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,301.4,7.2,D
-32.12954,116.46821,342.5,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,297.9,7.2,D
-32.12259,116.49252,367,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,309,6.4,D
-32.1214,116.50087,335.5,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,299.9,64.8,D
-32.12199,116.4967,338.3,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,300,6.4,D
-32.12319,116.48837,356.3,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,306.5,8.4,D
-32.12379,116.48421,349.2,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,301.1,8.4,D
-32.12439,116.48006,344.8,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,302.9,10.3,D
-32.12498,116.47588,354.7,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,304.4,10.3,D
-32.12558,116.4717,330.3,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,297.2,2.7,D
-32.12043,116.48354,367,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,306.4,8.4,D
-32.11803,116.50019,349.9,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,307,64.8,D
-32.11863,116.49603,351.8,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,305.3,6.4,D
-32.11923,116.49185,350.6,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,307.1,6.4,D
-32.11983,116.48769,346.3,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,306.2,8.4,D
-32.12102,116.47939,350.2,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,303,10.3,D
-32.11407,116.50368,351.6,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,303.5,9,D
-31.86913,117.56922,339.5,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,305.2,4.7,D
-31.89638,117.38957,348.3,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,304.2,9.1,D
-31.86331,117.58485,347.7,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,304.2,9.3,D
-31.85936,117.58823,344.9,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,305.6,69.1,D
-31.85332,117.58277,332.9,0.4,0.4,2017-04-27,0554,N,low,1.0NRT,303.2,3.5,D
-31.9302,117.07195,349.7,0.4,0.4,2017-04-27,0554,N,nominal,1.0NRT,307.1,18.9,D
